5,3,cloudinary,documents/files/3/1766028834_JQ_Patisserie_About_Services.docx,JQ_Patisserie_About_Services.docx,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,11986,documents/files/3/1766028834_JQ_Patisserie_About_Services.docx,"{'"resource_type'":'"raw'",'"folder'":'"documents\/files\/3'",'"secure_url'":'"https:\/\/res.cloudinary.com\/dbpnviwkw\/raw\/upload\/v1766028837\/documents\/files\/3\/1766028834_JQ_Patisserie_About_Services.docx'",'"format'":'"docx'",'"width'":null,'"height'":null}",2025-12-18 11:33:56,2025-12-18 11:33:58
1,2,cloudinary,documents/files/2/1766028765_Bonne_Bouche_Business_Profile.docx,Bonne_Bouche_Business_Profile.docx,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,11636,documents/files/2/1766028765_Bonne_Bouche_Business_Profile.docx,"{'"resource_type'":'"raw'",'"folder'":'"documents\/files\/2'",'"secure_url'":'"https:\/\/res.cloudinary.com\/dbpnviwkw\/raw\/upload\/v1766028768\/documents\/files\/2\/1766028765_Bonne_Bouche_Business_Profile.docx'",'"format'":'"docx'",'"width'":null,'"height'":null}",2025-12-18 11:32:47,2025-12-18 11:32:56
2,2,cloudinary,documents/files/2/1766028793_Bonne_Bouche_Customer_Guide_FAQ.pdf,Bonne_Bouche_Customer_Guide_FAQ.pdf,pdf,application/pdf,7441,documents/files/2/1766028793_Bonne_Bouche_Customer_Guide_FAQ.pdf,"{'"resource_type'":'"raw'",'"folder'":'"documents\/files\/2'",'"secure_url'":'"https:\/\/res.cloudinary.com\/dbpnviwkw\/raw\/upload\/v1766028796\/documents\/files\/2\/1766028793_Bonne_Bouche_Customer_Guide_FAQ.pdf'",'"format'":'"pdf'",'"width'":null,'"height'":null}",2025-12-18 11:33:15,2025-12-18 11:33:19
3,2,cloudinary,documents/files/2/1766028803_Bonne_Bouche_Menu_Guide.md,Bonne_Bouche_Menu_Guide.md,md,text/plain,5906,documents/files/2/1766028803_Bonne_Bouche_Menu_Guide.md,"{'"resource_type'":'"raw'",'"folder'":'"documents\/files\/2'",'"secure_url'":'"https:\/\/res.cloudinary.com\/dbpnviwkw\/raw\/upload\/v1766028806\/documents\/files\/2\/1766028803_Bonne_Bouche_Menu_Guide.md'",'"format'":'"md'",'"width'":null,'"height'":null}",2025-12-18 11:33:25,2025-12-18 11:33:30
6,3,cloudinary,documents/files/3/1766028842_JQ_Patisserie_Customer_FAQ.pdf,JQ_Patisserie_Customer_FAQ.pdf,pdf,application/pdf,7637,documents/files/3/1766028842_JQ_Patisserie_Customer_FAQ.pdf,"{'"resource_type'":'"raw'",'"folder'":'"documents\/files\/3'",'"secure_url'":'"https:\/\/res.cloudinary.com\/dbpnviwkw\/raw\/upload\/v1766028845\/documents\/files\/3\/1766028842_JQ_Patisserie_Customer_FAQ.pdf'",'"format'":'"pdf'",'"width'":null,'"height'":null}",2025-12-18 11:34:04,2025-12-18 11:34:08
4,2,cloudinary,documents/files/2/1766028814_Bonne_Bouche_Quick_Reference.txt,Bonne_Bouche_Quick_Reference.txt,txt,text/plain,1594,documents/files/2/1766028814_Bonne_Bouche_Quick_Reference.txt,"{'"resource_type'":'"raw'",'"folder'":'"documents\/files\/2'",'"secure_url'":'"https:\/\/res.cloudinary.com\/dbpnviwkw\/raw\/upload\/v1766028816\/documents\/files\/2\/1766028814_Bonne_Bouche_Quick_Reference.txt'",'"format'":'"txt'",'"width'":null,'"height'":null}",2025-12-18 11:33:36,2025-12-18 11:33:37
7,3,cloudinary,documents/files/3/1766028853_JQ_Patisserie_Quick_Reference.txt,JQ_Patisserie_Quick_Reference.txt,txt,text/plain,1676,documents/files/3/1766028853_JQ_Patisserie_Quick_Reference.txt,"{'"resource_type'":'"raw'",'"folder'":'"documents\/files\/3'",'"secure_url'":'"https:\/\/res.cloudinary.com\/dbpnviwkw\/raw\/upload\/v1766028855\/documents\/files\/3\/1766028853_JQ_Patisserie_Quick_Reference.txt'",'"format'":'"txt'",'"width'":null,'"height'":null}",2025-12-18 11:34:14,2025-12-18 11:34:16
